Unnamed: 0,month,country,site,category,popularity,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,cookie_samesite_none,t_active,hosts,trackers,companies,registered_country,country_id
9162,2025-01,global,fullporn.xxx,Uncategorized,7.820372246045075e-05,0.0154243658001879,0.000782962730974,0.0156592546194801,1.0,8.403538991544002,0.0571562793611024,155714319.35828376,5.98434074538052,0.0,0.9917788913247728,0.2189163795803319,0.0064985906670842,0.0028969621046038,0.002740369558409,0.0002348888192922,0.0990447854682117,0.0,0.1863451299718133,0.0165205136235515,0.001957406827435,0.0145631067961165,0.0013310366426558,23395.13819292201,3.03194487942374,2.63161603507673,2.626996554963984,US,USA
9163,2025-01,global,familytreedna.com,Uncategorized,7.819759940043976e-05,0.2104768616396523,0.0365672226137342,0.2319317203038133,0.9992952783650458,26.784198574896248,0.9489468326677628,318587.0507399577,5.870174614360661,0.0,0.975413045180487,0.6841281027327539,0.0830788505207109,0.8917860778325895,0.5376243050661655,0.6031634171169055,0.8877143528306319,0.0,0.015190666353457,0.1366376947772296,0.0316341711690548,0.0768929606138908,0.0448672774254169,45797.872680291286,7.820765797509983,7.389632761725785,5.630569258476236,US,USA
9164,2025-01,global,dotesports.com,Uncategorized,7.818535328041776e-05,0.3828020988331114,0.0381392434803038,0.408097736706085,0.9975722452815412,427.1484062964993,5.160545070091628,1020035.6699819876,359.06625420941344,0.0,0.9801080742423056,0.1412796616806327,0.8464249353903986,0.9743127887853394,0.906100712663482,0.088104001879552,0.9802647035789804,0.0,0.0169942830292113,0.4882136424152243,0.0024277547184587,0.0494165557208865,0.3819406374814003,78769.15067742189,21.33440363380061,13.895449917769598,10.621270263920431,AU,AUS
9165,2025-01,global,globallogic.com,Uncategorized,7.817310716039578e-05,0.6942116393827837,0.0028197697188062,0.695934831988721,1.0,20.523302263648468,1.890498942586356,863625.9052244066,4.06407143416621,0.0,0.9933422103861518,0.9170517741051148,0.0043863084514764,0.4756794861752957,0.2164173259183833,0.1969139186966397,0.0444113730711991,0.0,0.0,0.867314169342837,0.0109657711286911,0.0191900994752095,0.0070494242970157,6176.83504347145,9.294979243361793,6.616746299052244,4.665387326701652,US,USA
9168,2025-01,global,cdbaby.com,Uncategorized,7.814861492035179e-05,0.1263025934341455,0.0548460393324453,0.1661834991773094,0.9975711039724204,29.41604638407897,0.7600094021781713,6255003.69764162,5.895087361905508,0.0,0.995690668338165,0.9169474261537256,0.3155997806158426,0.6985034866410719,0.278696231293583,0.2182872365431324,0.9447622032437516,0.0,0.0183342474339888,0.1103188905429757,0.0147300791349996,0.083130925331035,0.1079683460001567,38239.01661051477,7.320770978610045,6.22290997414401,5.264592964036669,US,USA
9171,2025-01,global,hentai4daily.com,Uncategorized,7.809963044026381e-05,0.0020384163073304,0.0451587612700901,0.0471971775774206,0.995452763622109,12.773343786750294,0.0499411995295962,437459.6303410427,1.8230497843982751,0.0,0.1190121520972167,0.0998823990591924,0.0103488827910623,0.9880047040376324,0.0737749901999216,0.0053312426499412,0.1366522932183457,0.0064288514308114,7.840062720501764e-05,0.0824774598196785,0.0817718541748334,0.0006272050176401,0.0010976087808702,22757.86758134065,2.670560564484516,1.3402587220697766,1.3180713445707566,IS,ISL
9174,2025-01,global,maxpreps.com,Uncategorized,7.808738432024182e-05,0.1819963930055673,0.2259076295773543,0.3650121540029797,0.9995295224653022,140.1637261820748,7.966596095036462,3408959.939151572,47.41997961264016,0.0,0.9902767976162472,0.4173919861993256,0.6254214694581667,0.8658354896887007,0.1720379518544656,0.2662902846389084,0.98557202226927,0.0,0.0719046498863012,0.1398102407276719,0.0116051125225437,0.1198149455030189,0.1566690190543401,55396.13071434172,24.980632008154945,18.50058809691837,15.771975221516506,US,USA
9175,2025-01,global,spotrac.com,Uncategorized,7.807513820021982e-05,0.2728413457768018,0.050035291349698,0.3144067131989648,1.0,180.44843541683005,5.001019527880167,1075508.2354325152,23.63704807466081,0.0,0.9937259822759,0.9879225158811074,0.3627950748960866,0.981570072935456,0.6638695004313387,0.6793192690769352,0.7628421300290174,0.0,0.0119990588973413,0.8597757038663634,0.0193710297231589,0.8501294016155596,0.0395263116618304,56918.18869108305,14.211199121637518,13.190730138812642,8.017880950513685,US,USA
9176,2025-01,global,allbanglanewspaper.xyz,Uncategorized,7.804452290016485e-05,0.0010199278204927,0.0174956849207594,0.0174956849207594,0.9998430880276163,3.59163659187196,0.0367174015377373,559.6377687117528,2.774360583712537,0.0,0.999686176055233,0.0128667817354464,0.0011768397928761,0.0129452377216381,0.0013337517652596,0.274439039698729,0.0188294366860191,0.0,0.0,0.0141220775145143,0.0013337517652596,0.0138082535697473,0.0010199278204927,4519.930409540248,2.3285736701710342,2.3158638004079712,1.0041581672681623,US,USA
9177,2025-01,global,bestsecret.at,Uncategorized,7.803839984015384e-05,0.0268340525696351,0.0507650058846606,0.0617497057669674,1.0,6.956296586896822,1.003766182816791,25506.53354256571,1.6800313848568067,0.0,0.9984307571596704,0.0654374264417418,0.0614358571989015,0.0746174970576696,0.00823852491173,0.0058846606512357,0.206590819929384,0.0,0.0,0.0628481757551981,0.0,0.0611220086308356,0.0262848175755198,30726.313848568065,2.942722636327972,2.7471165162808946,2.4425264809729303,Germany,DEU
